URL,Title,Address
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architect-with-2-to-12/6829659786.html,Architect with 2 to 12 years Experience, (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-architect/6829654068.html,Junior Architect, (Midtown West)
https://newyork.craigslist.org/brk/egr/d/brooklyn-assistant-project-manager/6829635343.html,Assistant Project Manager," (Brooklyn, NY)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-intermediate-architect/6829604522.html,Intermediate Architect - Revit, (Downtown)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-spring/6829561277.html,Architectural Spring Internship – Student or Recent Graduate, (Downtown)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-gym-spa-interior-designer/6829552500.html,Gym & Spa Interior Designer, (Manhattan)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-account-manager-furniture/6829508815.html,Account Manager-Furniture Design, (Midtown)
https://newyork.craigslist.org/fct/egr/d/bridgeport-cabinet-draftsman/6829356405.html,Cabinet Draftsman," (Bridgeport, CT)"
https://newyork.craigslist.org/que/egr/d/long-island-city-entry-level-field/6829343174.html,Entry Level Field Technician, (NYC All areas)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-water-treatment/6829263166.html,Water Treatment Specialist/ Chemist," (Sigonella, Italy)"
https://newyork.craigslist.org/mnh/egr/d/valley-stream-hvac-sheet-metal-sketcher/6829252264.html,HVAC Sheet Metal Sketcher, (Valley Stream)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-designer/6828905326.html,Architectural Designer | Commercial, (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-project/6828874897.html,Architectural Project Manager / Architectural Designer, (SoHo)
https://newyork.craigslist.org/brk/egr/d/brooklyn-pro-aire-design-seeking-draft/6828752631.html,Pro Aire Design seeking Draft / CAD Assistant - Full-Time, (East Flatbush)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-revit-architect-exterior/6828724508.html,Revit Architect | Exterior Detailer, (Downtown)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-construction-project/6828544148.html,Construction Project Manager,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-estimator-for/6828540682.html,Senior Estimator for General Contracting Company (Midtown West), (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/architectural-consultant-expediter/6828462444.html,Architectural Consultant/Expediter, (Downtown)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-auto-cad-drafter-midtown/6828202735.html,Auto CAD Drafter - (Midtown),
https://newyork.craigslist.org/mnh/egr/d/new-york-city-construction-project/6828200163.html,Construction Project Manager - NYC, (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-cad-manager-bim-specialist/6828178427.html,CAD Manager/BIM Specialist, (New York)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-architect-complex/6828050340.html,Project Architect / Complex Base Building, (Downtown)
https://newyork.craigslist.org/fct/egr/d/shelton-administrative-assistant/6828029650.html,Administrative Assistant," (Shelton, CT)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-interior-design/6827989481.html,Interior Design / Hospitality, (SoHo)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-estimator/6827887930.html,Junior Estimator, (Midtown)
https://newyork.craigslist.org/lgi/egr/d/merrick-draftsman-for-building-permits/6827849511.html,Draftsman for Building Permits, (Merrick)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-manager-for-top/6827847374.html,Project Manager for TOP Expediting Firm!!, (Midtown West)
https://newyork.craigslist.org/brx/egr/d/bronx-use-lego-to-teach-kids/6827808116.html,Use LEGO® to teach kids engineering concepts!,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-interior-designer/6827700796.html,Junior Interior Designer, (Flatiron)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-draftsman/6827651724.html,Junior Draftsman/Architect with Purchasing Experience, (Midtown West)
https://newyork.craigslist.org/que/egr/d/richmond-hill-buildings-electrical/6827640253.html,Buildings / Electrical / Mechanical Inspector," (Richmond Hill, Queens, NY)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-interior-designer-lead/6827639442.html,Interior Designer - Lead Position, (New York)
https://newyork.craigslist.org/que/egr/d/middle-village-chief-plumbing-estimator/6827325150.html,Chief Plumbing Estimator, (Middle Village)
https://newyork.craigslist.org/que/egr/d/architect-cad-with-project-management/6827163785.html,Architect CAD with Project Management duties, (Maspeth)
https://newyork.craigslist.org/brk/egr/d/brooklyn-estimator-autocad/6827045221.html,Estimator - AutoCAD, (Brooklyn)
https://newyork.craigslist.org/mnh/egr/d/project-architect/6826976059.html,Project architect,
https://newyork.craigslist.org/mnh/egr/d/refrigeration-engineer-hvac/6826608948.html,Refrigeration Engineer (HVAC), (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/mechanical-hvac-engineer/6826572795.html,Mechanical (HVAC) Engineer, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-retail-architecture/6825919317.html,Retail / Architecture Designers (w/ AUTOCAD) - Onsite,
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-junior/6825884047.html,Facade / Building Envelope Junior Architect, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-architect/6825883469.html,Facade / Building Envelope Architect, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-project/6825882698.html,Facade / Building Envelope Project Architect, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-structural/6825881996.html,Facade / Building Envelope Structural Engineer, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-structural/6825881148.html,Facade / Building Envelope Structural Project Engineer, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-studio/6825876266.html,Architectural Studio Assistant, (Chelsea)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-job-captain/6825719549.html,Architectural Job Captain, (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-proposal-coordinator/6825532560.html,Proposal Coordinator, (SoHo)
https://newyork.craigslist.org/brk/egr/d/brooklyn-freelance-part-time-product/6825519138.html,FREELANCE / PART TIME  PRODUCT ENGINEERING & DEVELOP'T  POSITION, (Brooklyn)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-design-director/6825505164.html,Design Director | Architecture Interiors, (Midtown West)
https://newyork.craigslist.org/brk/egr/d/brooklyn-structural-engineer-pe-or-eit/6825387027.html,Structural Engineer P.E. or E.I.T.,
https://newyork.craigslist.org/fct/egr/d/stamford-draftsperson-project-architect/6824939597.html,DRAFTSPERSON- PROJECT ARCHITECT POSITION AVAILABLE," (Stamford, CT)"
https://newyork.craigslist.org/wch/egr/d/stamford-draftsperson-project-architect/6824937308.html,DRAFTSPERSON/PROJECT ARCHITECT POSITION AVAILABLE," (Stamford, CT)"
https://newyork.craigslist.org/que/egr/d/great-neck-architect-entry-level/6824751684.html,ARCHITECT-ENTRY LEVEL/ INTERMEDIATE, (Great Neck)
https://newyork.craigslist.org/que/egr/d/bronx-project-architect/6824672324.html,Project Architect, (Jamaica)
https://newyork.craigslist.org/brx/egr/d/bronx-construction-estimator/6824436514.html,Construction Estimator, (Bronx)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-intermediate/6824185609.html,Intermediate Architectural Associate AZARK Design & Development, (Midtown)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-information-technology/6824149871.html,Information Technology Client Service Specialist, (SoHo)
https://newyork.craigslist.org/mnh/egr/d/architect-with-2-years-exp/6823902017.html,Architect with 2 years exp.,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-account-manager-furniture/6823868494.html,Account Manager-Furniture Design, (Midtown)
https://newyork.craigslist.org/que/egr/d/junior-architect/6823846085.html,JUNIOR ARCHITECT, (NEW YORK)
https://newyork.craigslist.org/wch/egr/d/new-rochelle-cad-operator-designer/6823809932.html,CAD Operator / Designer," (New Rochelle, NY)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-intermediate-architect/6823748003.html,INTERMEDIATE ARCHITECT, (Midtown East)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-remote-impactful-business/6823552539.html,Remote Impactful Business Writer,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-hotel-engineer/6823356561.html,Hotel Engineer, (Chelsea)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-remote-wearables-engineer/6823328924.html,Remote Wearables Engineer/Industrial Designer for Med device comp,
https://newyork.craigslist.org/lgi/egr/d/great-neck-jr-architect-cad-draftperson/6823325398.html,Jr. Architect/CAD Draftperson, (GREAT NECK)
https://newyork.craigslist.org/lgi/egr/d/huntington-engineers-architects-with/6823271069.html,Engineers & Architects with Home Inspection License," (Queens, Nassau and Suffolk)"
https://newyork.craigslist.org/que/egr/d/flushing-engineers-architects-with-home/6823268078.html,Engineers & Architects with Home Inspection License," (Queens, Nassau and Suffolk)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-forensic-engineer/6823261896.html,SENIOR FORENSIC ENGINEER,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-forensics-building-survey/6823251959.html,FORENSICS/BUILDING SURVEY,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-manager-facade/6823235310.html,PROJECT MANAGER – FACADE/ROOFING,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-project-manager/6823232221.html,SENIOR PROJECT MANAGER - FACADE/ROOFING,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-experienced-architect/6823228825.html,EXPERIENCED ARCHITECT,
https://newyork.craigslist.org/brk/egr/d/brooklyn-assistant-estimator-for/6823214551.html,Assistant Estimator for Construction Company," (Brooklyn, NY)"
https://newyork.craigslist.org/brk/egr/d/brooklyn-estimator-drywall-ceilings/6823187748.html,ESTIMATOR - DRYWALL & CEILINGS,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-architect/6823104492.html,Junior Architect, (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-intermediate-architect/6823094179.html,Intermediate Architect, (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-engineering-consultant/6822985723.html,Engineering Consultant, (Midtown)
https://newyork.craigslist.org/brk/egr/d/brooklyn-automation-engineer/6822269852.html,Automation Engineer," (Brooklyn, NY)"
https://newyork.craigslist.org/fct/egr/d/stamford-project-coordinator-assistant/6822213730.html,Project Coordinator Assistant, (Stamford)
https://newyork.craigslist.org/que/egr/d/jamaica-field-engineer/6822102773.html,Field Engineer, (Queens NY)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-designer-branded/6822084869.html,Junior Designer / Branded Environments, (Manhattan)
https://newyork.craigslist.org/que/egr/d/jamaica-nyc-dob-expediter-seeks-class-1/6822058867.html,NYC DOB Expediter Seeks Class 1 or 2 Filing Rep (All Boroughs),
https://newyork.craigslist.org/que/egr/d/astoria-draftsperson-designer/6822011827.html,Draftsperson/Designer, (Astoria)
https://newyork.craigslist.org/mnh/egr/d/expert-in-cad-solidworks-step-iges-stl/6821656818.html,"Expert in CAD: Solidworks, STEP, IGES, STL",
https://newyork.craigslist.org/brx/egr/d/mount-vernon-geotechnical-estimator/6821421430.html,GEOTECHNICAL ESTIMATOR / ENGINEER, (Westchester)
https://newyork.craigslist.org/lgi/egr/d/mount-vernon-geotechnical-estimator/6821418937.html,GEOTECHNICAL ESTIMATOR / ENGINEER, (Westchester)
https://newyork.craigslist.org/jsy/egr/d/mount-vernon-geotechnical-estimator/6821412406.html,GEOTECHNICAL ESTIMATOR / ENGINEER, (Westchester)
https://newyork.craigslist.org/que/egr/d/mount-vernon-geotechnical-estimator/6821411069.html,GEOTECHNICAL ESTIMATOR / ENGINEER, (Westchester)
https://newyork.craigslist.org/mnh/egr/d/mount-vernon-geotechnical-estimator/6821409413.html,GEOTECHNICAL ESTIMATOR / ENGINEER, (Westchester)
https://newyork.craigslist.org/wch/egr/d/bronx-geotechnical-estimator-engineer/6821392148.html,GEOTECHNICAL ESTIMATOR / ENGINEER, (Westchester)
https://newyork.craigslist.org/que/egr/d/ridgewood-steel-detailer-checker/6820770265.html,Steel Detailer/Checker (Glendale NY), (Queens)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-assistant-project/6820341200.html,Assistant Project Architect, (Chelsea)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-structural/6820293967.html,Facade / Building Envelope Structural Project Engineer, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-structural/6820293075.html,Facade / Building Envelope Structural Engineer, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-structural/6820293075.html,Facade / Building Envelope Structural Engineer, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-project/6820291873.html,Facade / Building Envelope Project Architect, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-architect/6820290912.html,Facade / Building Envelope Architect, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/draftsperson-detailer/6820254495.html,Draftsperson Detailer, (Long Island City)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architect-designer/6820187068.html,Architect Designer, (Midtown West)
https://newyork.craigslist.org/mnh/egr/d/expert-in-cad-solidworks-step-iges-stl/6820163744.html,"Expert in CAD: Solidworks, STEP, IGES, STL",
https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-coordinator-for/6820062362.html,Project Coordinator for Hi End Residential Design and Renovation - NYC, (Upper East Side)
https://newyork.craigslist.org/stn/egr/d/staten-island-glass-metal-estimator/6820029413.html,GLASS & METAL ESTIMATOR, (Staten Island)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-construction-project/6819994477.html,Construction Project Manager – Hotels and Restaurants – New York City, (Midtown West)
https://newyork.craigslist.org/que/egr/d/maspeth-hvac-drafter/6819955969.html,HVAC Drafter,
https://newyork.craigslist.org/que/egr/d/hvac-service-technician/6819942694.html,HVAC Service Technician, (Maspeth)
https://newyork.craigslist.org/brk/egr/d/cedarhurst-beauty-care-product-designer/6819934421.html,Beauty-Care Product Designer,
https://newyork.craigslist.org/lgi/egr/d/cedarhurst-product-designer/6819929906.html,Product Designer,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-seeking-airflow/6819875270.html,Seeking AirFlow/Electrical Engineer to design a system, (NEWYORK CITY)
https://newyork.craigslist.org/mnh/egr/d/junior-interior-design-with-autocad-for/6819707621.html,Junior Interior Design - with autocad for interior design/build, (Upper East Side)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-sr-interior-designer/6819560397.html,Sr Interior Designer, (TriBeCa)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-purchasing-admin-interior/6819492609.html,Purchasing / Admin / Interior Design,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-landscape-designer/6819483782.html,Landscape Designer, (SoHo)
https://newyork.craigslist.org/mnh/egr/d/registered-architect/6819452759.html,Registered Architect, (Flatiron)
https://newyork.craigslist.org/mnh/egr/d/intermediate-designer/6819451789.html,Intermediate Designer, (Flatiron)
https://newyork.craigslist.org/mnh/egr/d/cedarhurst-product-development-engineer/6819385527.html,Product Development Engineer,
https://newyork.craigslist.org/lgi/egr/d/cedarhurst-product-development-engineer/6819381083.html,Product Development Engineer,
https://newyork.craigslist.org/mnh/egr/d/brooklyn-build-site-capenter/6819369948.html,Build Site Capenter,
https://newyork.craigslist.org/jsy/egr/d/new-york-city-field-analyst/6819338651.html,Field Analyst,
https://newyork.craigslist.org/brk/egr/d/brooklyn-mechanical-estimator/6819263980.html,Mechanical Estimator, (Brooklyn)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-architect/6819234097.html,Junior Architect, (East Village)
https://newyork.craigslist.org/fct/egr/d/architect-junior-architect/6819189017.html,Architect / Junior Architect, (New Canaan)
https://newyork.craigslist.org/brk/egr/d/brooklyn-freelance-part-time-product/6818923851.html,FREELANCE / PART TIME  PRODUCT ENGINEERING & DEVELOP'T  POSITION, (Brooklyn)
https://newyork.craigslist.org/brk/egr/d/paterson-senior-estimator-hvac/6818838405.html,Senior Estimator HVAC/Electrical, (Brooklyn/Queens)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-freelance-draftsperson/6818822101.html,FREELANCE DRAFTSPERSON POSITION,
https://newyork.craigslist.org/brk/egr/d/brooklyn-senior-estimator-for/6818731222.html,Senior Estimator for Construction Company," (Brooklyn, NY)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-interior-designer/6818696757.html,Interior Designer - Hospitality Concept, (SoHo)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-lighting/6818689823.html,ARCHITECTURAL LIGHTING DESIGNER - Project Manager Level, (Chelsea)
https://newyork.craigslist.org/wch/egr/d/valhalla-sr-architect/6818646400.html,Sr. Architect," (Valhalla, NY)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-studio/6818570570.html,Architectural Studio Assistant, (Chelsea)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-dob-expediter-part-time/6818314932.html,DOB Expediter Part Time, (Chelsea)
https://newyork.craigslist.org/lgi/egr/d/huntington-station-architectural-drafter/6818300346.html,Architectural Drafter," (Huntington Station, NY)"
https://newyork.craigslist.org/fct/egr/d/cos-cob-civil-engineer/6818276587.html,Civil Engineer," (GREENWICH, CT)"
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architect-for-healthcare/6818006402.html,Architect for Healthcare Projects, (Downtown)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-traffic-civil-engineer/6817985589.html,Traffic/Civil Engineer, (NYC Area)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-interior-designer/6817845055.html,Senior Interior Designer | Workplace/Corporate Interiors, (Midtown)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-supervisor-k/6817710431.html,Project Supervisor -- $40-50k, (TriBeCa)
https://newyork.craigslist.org/wch/egr/d/white-plains-auto-cad-drafter/6817706285.html,Auto Cad Drafter, (WHITE PLAINS)
https://newyork.craigslist.org/brk/egr/d/stottville-senior-designer/6817644835.html,Senior Designer,
https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-manager-multi/6817628936.html,Project Manager | Multi-Family Residential Architecture, (Midtown West)
https://newyork.craigslist.org/que/egr/d/new-york-city-part-time-license/6817603873.html,part time license engineer and architect, (manhattan)
https://newyork.craigslist.org/brk/egr/d/brooklyn-estimator-for-commercial-glass/6817573914.html,Estimator for commercial glass industry, (Red Hook)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-director-75-85k/6817561888.html,Project Director ($75-85k) **DOB CLASS 2 ID REQUIRED**, (TriBeCa)
https://newyork.craigslist.org/que/egr/d/project-architects/6817556800.html,Project Architect(s)," (Jamaica, Queens)"
https://newyork.craigslist.org/mnh/egr/d/entry-level-interior-designer/6817552961.html,ENTRY LEVEL INTERIOR DESIGNER, (Chelsea)
https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-level-architect/6817417399.html,SENIOR LEVEL ARCHITECT, (Chelsea)
